doc_id,sent_id,original_sent,simplified_sent
117,6,"Sobre la intención del PP de proponer que el espectáculo taurino sea declarado bien de interés cultural, la ministra no quiere aventurar su posición. "," El PP propuso que los toros se declaren Bien de interés cultural. Sin embargo, la ministra de Cultura no quiere opinar sobre la propuesta del PP."
117,7,"""Eso será algo que se deba estudiar, son asuntos muy complejos y sería frívolo por mi parte opinar aquí"", comentó."," Sobre esto, la ministra dijo que la propuesta del PP se debe estudiar. La ministra cree que declarar los toros Bien de interés cultural es un asunto muy complejo."
118,0,LA MAYORÍA DE LOS IRAQUÍES REPATRIADOS QUIEREN VOLVER A EXILIARSE., Muchos iraquíes que volvieron a Irak quieren marcharse de allí otra vez.
118,1,"La mayoría de los iraquíes que han regresado a Bagdad de los países vecinos a Iraq están insatisfechos y desean exiliarse nuevamente debido a las penurias económicas, la inseguridad y la falta de empleo y de servicios públicos básicos. "," Después de unos años, muchos iraquíes volvieron a Irak. Ahora estos iraquíes quieren marcharse otra vez porque en Irak no hay seguridad ni trabajo."
118,2,"Así se desprende de una encuesta realizada por la Agencia de la ONU para los Refugiados a 2.353 ciudadanos iraquíes que regresaron a los distritos de Refasa y Karkh, en Bagdad, entre 2007 y 2008, y que fueron entrevistados por teléfono y en persona entre abril y septiembre de este año.", La ONU hizo una encuesta a los iraquíes que volvieron a Irak después de la guerra.
118,3,"La portavoz de Acnur, Melissa Fleming, que presentó los resultados de este estudio en Ginebra (Suiza), afirmó que un 34% de los repatriados iraquíes no estaban seguros si se quedarían definitivamente en Iraq y solicitarían asilo nuevamente a otros países si sus condiciones no mejoraban."," Según la encuesta, mitad de los iraquíes querían marcharse otra vez de Irak."
118,4,"""Durante el transcurso de las entrevistas, los repatriados mencionaron numerosos casos de explosiones, hostigamiento, operaciones militares y secuestros en el área donde regresaron"", añadió.",
119,0,LA CAPA DE HIELO DEL ÁRTICO ALCANZA LOS MENORES NIVELES DE SU HISTORIA., La capa de hielo del Ártico es más pequeña que nunca.
119,1,"La capa de hielo del Ártico alcanzó los niveles más reducidos de su historia en diciembre de 2010, año que, además, igualó el récord mundial de los años más calientes. ", En 2010 la capa de hielo del Ártico tenía el tamaño más pequeño de su historia. 2010 fue el año con temperaturas más calientes de la historia.
119,2,"Según informó la Organización Meteorológica Mundial, la cubierta de hielo del Ártico cerró 2010 con una extensión media de 12 millones de kilómetros cuadrados, 1,35 millones de kilómetros cuadrados menos que el promedio para ese mes en el periodo 1979-2000."," Según una organización que estudia la temperatura del mundo, la capa de hielo del Ártico disminuyó mucho en los últimos años."
119,3,"En septiembre, la superficie congelada llegaba también a su punto más bajo desde que existen registros.",
119,4,"Por otra parte, la organización alertó este jueves de que la temperatura media mundial del año igualó a las de los años 1998 y 2005, los más cálidos jamás registrados.",
119,5,"En concreto, el año pasado cerró con una temperatura media 0,53 grados centígrados por encima de los periodos de referencia (1961-1990), dato que, para este organismo, ""confirma la tendencia hacia un calentamiento global"".",
120,0,Inaugurada la primera biblioteca municipal en madrid que presta libros electrónicos , Inaugurada la primera biblioteca municipal en madrid que presta libros electrónicos 
120,1,Inaugurada la primera biblioteca municipal en madrid que presta libros electrónicos , El alcalde de Madrid inaugura la primera biblioteca que presta libros electrónicos . 
120,2,Madrid cuenta con una nueva biblioteca a la que se han incorporado todas las ventajas de las nuevas tecnologías . , Madrid tiene una nueva biblioteca con nuevas tecnologías . 
120,3,"Además de contar con "" wi-fi "" gratuito , accesos a Internet y una amplia oferta de títulos en soporte multimedia , es la primera biblioteca municipal con servicio de préstamo de contenidos para libros electrónicos . ", Esta biblioteca tiene internet y muchos libros electrónicos .  Es la primera biblioteca de Madrid que presta libros electrónicos . 
120,4,"El alcalde de Madrid , Alberto Ruiz-Gallardón , inauguró hoy esta nueva biblioteca , ubicada dentro de el Centro Cultural Eduardo Úrculo y dedicada a la filósofa María Zambrano , que dará servicio a los residentes de seis barrios de el distrito de Tetuán . ", La nueva biblioteca está en el barrio de Tetuán . 
120,5,"Se trata de la primera biblioteca de la red municipal que pone en marcha el servicio de libros electrónicos o e-books , que se ampliará progresivamente a el resto de las bibliotecas municipales , según informó el Consistorio . ", El servicio de libros electrónicos llegará a el resto de bibliotecas de Madrid poco a poco . 
120,6,Estos dispositivos contarán con tarjetas de memoria que contendrán mil títulos y que se prestarán durante períodos de un mes . , Estas tarjetas se prestarán durante un mes .  En la nueva biblioteca se prestarán tarjetas con mil libros electrónicos . 
121,0,LA AGENCIA PARA LOS REFUGIADOS DE NACIONES UNIDAS DENUNCIA QUE LA UE NO PROTEGE A LOS SOLICITANTES DE ASILO., La ONU dice que Europa no protege a los refugiados ni a los emigrantes.
121,1,La Agencia de la ONU para los Refugiados mantiene que las medidas tomadas por la UE para contener el flujo de inmigrantes en el mar Mediterréaneo niegan la protección a los solicitantes de asilo. , La ONU afirma que las medidas de Europa para regular el movimiento de personas no protegen a los emigrantes.
121,2,"La Agencia explicó que Europa es un destino para los migrantes y los solicitantes de asilo, que tienen diferentes objetivos y necesidades.", La ONU explicó que muchos refugiados y emigrantes del mundo van a Europa por distintas razones.
121,3,"Así, los inmigrantes buscan oportunidades económicas y los que piden asilo huyen de la persecución o la violencia en sus países.", Los emigrantes buscan trabajo. Los refugiados buscan protección porque en sus países hay guerra.
121,4,Esta agencia de la ONU instó a los Estados miembro de la UE y a la agencia europea de fronteras exteriores a prestar más atención a los solicitantes de asilo., La ONU pide a los países de Europa que protejan a los refugiados que vayan a Europa.
121,5,"El portavoz de la Agencia, Andrej Mahecic, apuntó que las dificultades para estas personas que buscan protección en Europa se reflejan en los datos relativos a las llegadas por mar a Italia, Grecia, Chipre y Malta, que han visto reducidas las llegadas en casi un 73% en los dos últimos años debido a los controles fronterizos más estrictos, que incluyen la repatriación forzosa de quienes sean interceptados en el mar."," Según la ONU, los emigrantes no pueden llegar por mar a europa porque los controles son muy duros. Si se descubren a los emigrantes entrando por mar, Europa los devuelve a sus países otra vez."
122,0,"ESPAÑA GASTÓ 787,9 MILLONES DE EUROS EN MISIONES MILITARES EN 2010.", España gastó casi mil millones de euros en misiones militares en 2010.
122,1,"La ministra de Defensa, Carme Chacón, anunció que las misiones en el exterior en 2010 han costado 787,9 millones de euros, lo que supone un aumento respecto a 2009, año en el que el montante total fue de 713,5 millones de euros. ", La Ministra de Defensa dijo que España gastó casi mil millones de euros en misiones militares en 2010.
122,2,La misión de Afganistán es la que mayor coste acarrea ya que aglutina casi el 60% del total., España gastó casi la mitad del dinero en la misión de Afganistán.
122,3,"La participación española en ISAF, la misión de la OTAN en este país asiático, se elevó en 2010 a 464 millones, frente a los 30 y 21,3 millones de euros, que supusieron las misiones ya concluidas en Bosnia y Herzegovina o Haití, respectivamente.",
122,4,"En esta línea de gastos, la participación española en la misión en Líbano fueron de 173 millones de euros, mientras que la operación ""Atalanta"" contra la piratería supuso un gasto en 2010 de 82,3 millones de euros.", El resto del dinero se gastó en la misión de Líbano y en una misión para proteger la seguridad del mar.
123,0,LA CRISIS REDUCE LAS COMPRAS COMPULSIVAS., La crisis reduce las compras.
123,1,"La crisis económica que tanto daño está haciendo a España presenta, sin embargo, una cara positiva, y es que reduce las compras compulsivas y hace que se le dé más importancia ""al ser que al tener"", algo visible especialmente en épocas como la Navidad. "," España sufre mucho con la crisis económica. Sin embargo, la crisis tiene una ventaja. La crisis reduce las compras de cosas que no son necesarias. Con la crisis, las personas dan menos importancia a tener cosas, especialmente en una época como la Navidad."
123,2,"Así de convencido se mostró en declaraciones a Servimedia Alejandro Salcedo, coordinador del Instituto de Consumo de Castilla-La Mancha y psicólogo especializado en comportamientos del consumidor.", El director del Instituto de Consumo de Castilla y la Mancha es especialista en el comportamiento de los consumidores.
123,3,"En su opinión, la actual situación financiera ha hecho que reduzcan el exceso de compras los que tienen problemas económicos, pero también quienes disponen de dinero y se ""solidarizan"" con los menos afortunados, ya que gastan de forma más ""racional"".", Este director dijo que con la crisis actual las compras se redujeron.
123,4,"Aunque reconoce que ""es difícil saberlo"", Salcedo vaticina que las compras compulsivas derivadas del fácil acceso al crédito no volverán a España cuando pase la crisis, porque constituyen ""hábitos tan consolidados que no se modifican con facilidad""."," El director del Instituto de Consumo cree que las compras de cosas no aumentarán cuando España salga de la crisis. Sin embargo, no puede asegurarlo."
124,0,INMA SHARA CONSIDERA UN ERROR RECORTAR EN CULTURA EN TIEMPOS DE CRISIS., Inma Shara piensa que no se debe reducir el dinero para la cultura en tiempos de crisis.
124,1,"La directora de orquesta Inma Shara afirmó en el ""Fórum Europa. Tribuna Euskadi"" que ""hacer recortes en cultura es un error"", porque ""si queremos formar sociedades que puedan afrontar en un futuro crisis y situaciones difíciles, es ahí donde tenemos que invertir"". ", Inma Shara es una directora de orquesta. Inma Shara dijo que reducir el dinero para la cultura es un error. También dijo que la cultura prepara a la sociedad para superar las crisis y las situaciones difíciles del futuro.
124,2,"A este respecto, señaló que ""la cultura crea seres humanos, genera una preparación intransferible y forma a las personas para afrontar situaciones difíciles"".", Inma Shara afirmó que la cultura crea seres humanos. La cultura también prepara a las personas para superar situaciones difíciles.
